Point,Coordinate_1,Coordinate_2,X_Axis,Y_Axis,Z_Axis
0,140,200,4.59135e-41,0,0
0,140,200,0.220278,0.416679,4.49561e-07
5,32527,3106349168,4.59135e-41,0,0
5,166,121,4.59135e-41,0,0
5,166,121,0.260709,0.253571,-0.0270294
6,32527,3106349168,4.59135e-41,0,0
6,174,93,4.59135e-41,0,0
6,174,93,0.271884,0.195051,-0.0441987
9,32527,3106349168,4.59135e-41,0,0
9,144,116,4.59135e-41,0,0
9,144,116,0.226355,0.242946,-0.0246642
10,32527,3106349168,4.59135e-41,0,0
10,142,81,4.59135e-41,0,0
10,142,81,0.222074,0.169968,-0.0389762
0,32527,3106349168,4.59135e-41,0,0
0,140,195,4.59135e-41,0,0
0,140,195,0.218955,0.408082,4.40114e-07
5,32527,3106349168,4.59135e-41,0,0
5,166,116,4.59135e-41,0,0
5,166,116,0.260813,0.243179,-0.0266615
6,32527,3106349168,4.59135e-41,0,0
6,174,88,4.59135e-41,0,0
6,174,88,0.272768,0.184284,-0.0434904
9,32527,3106349168,4.59135e-41,0,0
9,145,111,4.59135e-41,0,0
9,145,111,0.227356,0.232052,-0.0235196
10,32527,3106349168,4.59135e-41,0,0
10,144,77,4.59135e-41,0,0
10,144,77,0.225252,0.160568,-0.0375538
0,32527,3106349168,4.59135e-41,0,0
0,140,189,4.59135e-41,0,0
0,140,189,0.220145,0.394453,4.2899e-07
5,32527,3106349168,4.59135e-41,0,0
5,167,112,4.59135e-41,0,0
5,167,112,0.261436,0.233963,-0.0276172
6,32527,3106349168,4.59135e-41,0,0
6,175,84,4.59135e-41,0,0
6,175,84,0.273741,0.176287,-0.0445519
9,32527,3106349168,4.59135e-41,0,0
9,146,106,4.59135e-41,0,0
9,146,106,0.228301,0.222747,-0.0248725
10,32527,3106349168,4.59135e-41,0,0
10,144,72,4.59135e-41,0,0
10,144,72,0.225804,0.151642,-0.0390117
0,32527,3106349168,4.59135e-41,0,0
0,142,186,4.59135e-41,0,0
0,142,186,0.22333,0.389105,4.38088e-07
5,32527,3106349168,4.59135e-41,0,0
5,168,108,4.59135e-41,0,0
5,168,108,0.263117,0.225251,-0.0256135
6,32527,3106349168,4.59135e-41,0,0
6,176,79,4.59135e-41,0,0
6,176,79,0.275624,0.1666,-0.041216
9,32527,3106349168,4.59135e-41,0,0
9,147,102,4.59135e-41,0,0
9,147,102,0.23012,0.213929,-0.0224478
10,32527,3106349168,4.59135e-41,0,0
10,145,68,4.59135e-41,0,0
10,145,68,0.226764,0.14215,-0.0347917
0,32527,3106349168,4.59135e-41,0,0
0,141,184,4.59135e-41,0,0
0,141,184,0.221364,0.385063,4.14783e-07
5,32527,3106349168,4.59135e-41,0,0
5,169,106,4.59135e-41,0,0
5,169,106,0.264636,0.222366,-0.0282669
6,32527,3106349168,4.59135e-41,0,0
6,177,79,4.59135e-41,0,0
6,177,79,0.277722,0.164628,-0.0456473
9,32527,3106349168,4.59135e-41,0,0
9,148,100,4.59135e-41,0,0
9,148,100,0.23189,0.209425,-0.0240233
10,32527,3106349168,4.59135e-41,0,0
10,147,67,4.59135e-41,0,0
10,147,67,0.229954,0.139948,-0.0380272
0,32527,3106349168,4.59135e-41,0,0
0,141,186,4.59135e-41,0,0
0,141,186,0.221791,0.388096,3.99615e-07
5,32527,3106349168,4.59135e-41,0,0
5,170,107,4.59135e-41,0,0
5,170,107,0.265809,0.22314,-0.0239136
6,32527,3106349168,4.59135e-41,0,0
6,178,78,4.59135e-41,0,0
6,178,78,0.278175,0.162839,-0.0391585
9,32527,3106349168,4.59135e-41,0,0
9,148,101,4.59135e-41,0,0
9,148,101,0.232033,0.210705,-0.0204776
10,32527,3106349168,4.59135e-41,0,0
10,146,66,4.59135e-41,0,0
10,146,66,0.228774,0.139203,-0.0326105
0,32527,3106349168,4.59135e-41,0,0
0,141,187,4.59135e-41,0,0
0,141,187,0.221681,0.390488,4.17024e-07
5,32527,3106349168,4.59135e-41,0,0
5,169,107,4.59135e-41,0,0
5,169,107,0.264101,0.224826,-0.0241804
6,32527,3106349168,4.59135e-41,0,0
6,177,79,4.59135e-41,0,0
6,177,79,0.276938,0.164811,-0.0397438
9,32527,3106349168,4.59135e-41,0,0
9,147,102,4.59135e-41,0,0
9,147,102,0.230809,0.212527,-0.0204131
10,32527,3106349168,4.59135e-41,0,0
10,146,67,4.59135e-41,0,0
10,146,67,0.228214,0.140092,-0.032792
0,32527,3106349168,4.59135e-41,0,0
0,142,187,4.59135e-41,0,0
0,142,187,0.222584,0.391663,3.90221e-07
5,32527,3106349168,4.59135e-41,0,0
5,169,108,4.59135e-41,0,0
5,169,108,0.265298,0.225988,-0.024503
6,32527,3106349168,4.59135e-41,0,0
6,177,79,4.59135e-41,0,0
6,177,79,0.277482,0.165296,-0.0407789
9,32527,3106349168,4.59135e-41,0,0
9,148,102,4.59135e-41,0,0
9,148,102,0.231922,0.213882,-0.0218458
10,32527,3106349168,4.59135e-41,0,0
10,146,67,4.59135e-41,0,0
10,146,67,0.228405,0.141541,-0.0349557
0,32527,3106349168,4.59135e-41,0,0
0,142,188,4.59135e-41,0,0
0,142,188,0.223341,0.393167,4.05982e-07
5,32527,3106349168,4.59135e-41,0,0
5,169,108,4.59135e-41,0,0
5,169,108,0.265289,0.22694,-0.0263159
6,32527,3106349168,4.59135e-41,0,0
6,177,80,4.59135e-41,0,0
6,177,80,0.277653,0.167118,-0.0429011
9,32527,3106349168,4.59135e-41,0,0
9,148,102,4.59135e-41,0,0
9,148,102,0.231773,0.214057,-0.0226922
10,32527,3106349168,4.59135e-41,0,0
10,146,68,4.59135e-41,0,0
10,146,68,0.228795,0.14236,-0.0360137
0,32527,3106349168,4.59135e-41,0,0
0,145,189,4.59135e-41,0,0
0,145,189,0.227315,0.394479,4.00761e-07
5,32527,3106349168,4.59135e-41,0,0
5,171,108,4.59135e-41,0,0
5,171,108,0.268216,0.226292,-0.0240028
6,32527,3106349168,4.59135e-41,0,0
6,179,79,4.59135e-41,0,0
6,179,79,0.279965,0.165772,-0.0401112
9,32527,3106349168,4.59135e-41,0,0
9,149,103,4.59135e-41,0,0
9,149,103,0.234327,0.215086,-0.0213692
10,32527,3106349168,4.59135e-41,0,0
10,147,68,4.59135e-41,0,0
10,147,68,0.23071,0.143166,-0.0345373
0,32527,3106349168,4.59135e-41,0,0
0,148,189,4.59135e-41,0,0
0,148,189,0.232292,0.394692,3.97862e-07
5,32527,3106349168,4.59135e-41,0,0
5,174,108,4.59135e-41,0,0
5,174,108,0.272433,0.22683,-0.0264706
6,32527,3106349168,4.59135e-41,0,0
6,182,80,4.59135e-41,0,0
6,182,80,0.284468,0.166769,-0.0431646
9,32527,3106349168,4.59135e-41,0,0
9,152,103,4.59135e-41,0,0
9,152,103,0.238387,0.215723,-0.0239246
10,32527,3106349168,4.59135e-41,0,0
10,151,69,4.59135e-41,0,0
10,151,69,0.23607,0.144109,-0.0372707
0,32527,3106349168,4.59135e-41,0,0
0,150,191,4.59135e-41,0,0
0,150,191,0.235802,0.399599,4.0674e-07
5,32527,3106349168,4.59135e-41,0,0
5,177,110,4.59135e-41,0,0
5,177,110,0.276961,0.230275,-0.0267879
6,32527,3106349168,4.59135e-41,0,0
6,184,81,4.59135e-41,0,0
6,184,81,0.288926,0.169934,-0.0439217
9,32527,3106349168,4.59135e-41,0,0
9,155,104,4.59135e-41,0,0
9,155,104,0.243534,0.218707,-0.0235753
10,32527,3106349168,4.59135e-41,0,0
10,153,70,4.59135e-41,0,0
10,153,70,0.240494,0.146775,-0.0375097
0,32527,3106349168,4.59135e-41,0,0
0,155,194,4.59135e-41,0,0
0,155,194,0.242792,0.404891,4.24823e-07
5,32527,3106349168,4.59135e-41,0,0
5,181,111,4.59135e-41,0,0
5,181,111,0.283871,0.232199,-0.0272762
6,32527,3106349168,4.59135e-41,0,0
6,189,81,4.59135e-41,0,0
6,189,81,0.296339,0.170808,-0.0437448
9,32527,3106349168,4.59135e-41,0,0
9,159,105,4.59135e-41,0,0
9,159,105,0.248971,0.220646,-0.0229659
10,32527,3106349168,4.59135e-41,0,0
10,156,71,4.59135e-41,0,0
10,156,71,0.245145,0.148152,-0.036184
0,32527,3106349168,4.59135e-41,0,0
0,160,194,4.59135e-41,0,0
0,160,194,0.250008,0.405947,4.26699e-07
5,32527,3106349168,4.59135e-41,0,0
5,187,113,4.59135e-41,0,0
5,187,113,0.292546,0.235603,-0.030128
6,32527,3106349168,4.59135e-41,0,0
6,195,82,4.59135e-41,0,0
6,195,82,0.305032,0.171947,-0.0478666
9,32527,3106349168,4.59135e-41,0,0
9,164,107,4.59135e-41,0,0
9,164,107,0.257803,0.223771,-0.0264576
10,32527,3106349168,4.59135e-41,0,0
10,162,71,4.59135e-41,0,0
10,162,71,0.253399,0.149137,-0.0412791
0,32527,3106349168,4.59135e-41,0,0
0,162,194,4.59135e-41,0,0
0,162,194,0.254326,0.406192,4.37279e-07
5,32527,3106349168,4.59135e-41,0,0
5,191,114,4.59135e-41,0,0
5,191,114,0.299486,0.23797,-0.0314994
6,32527,3106349168,4.59135e-41,0,0
6,200,83,4.59135e-41,0,0
6,200,83,0.3127,0.17483,-0.0494744
9,32527,3106349168,4.59135e-41,0,0
9,169,108,4.59135e-41,0,0
9,169,108,0.2648,0.225524,-0.0276126
10,32527,3106349168,4.59135e-41,0,0
10,167,72,4.59135e-41,0,0
10,167,72,0.261802,0.150713,-0.0423709
0,32527,3106349168,4.59135e-41,0,0
0,167,193,4.59135e-41,0,0
0,167,193,0.261302,0.403327,4.3875e-07
5,32527,3106349168,4.59135e-41,0,0
5,195,113,4.59135e-41,0,0
5,195,113,0.305646,0.237415,-0.033875
6,32527,3106349168,4.59135e-41,0,0
6,204,84,4.59135e-41,0,0
6,204,84,0.31905,0.17565,-0.0528489
9,32527,3106349168,4.59135e-41,0,0
9,172,107,4.59135e-41,0,0
9,172,107,0.270276,0.22434,-0.03044
10,32527,3106349168,4.59135e-41,0,0
10,170,71,4.59135e-41,0,0
10,170,71,0.266915,0.1499,-0.0464878
0,32527,3106349168,4.59135e-41,0,0
0,169,194,4.59135e-41,0,0
0,169,194,0.265529,0.40618,4.34353e-07
5,32527,3106349168,4.59135e-41,0,0
5,199,112,4.59135e-41,0,0
5,199,112,0.312336,0.234834,-0.0295532
6,32527,3106349168,4.59135e-41,0,0
6,209,82,4.59135e-41,0,0
6,209,82,0.326603,0.172834,-0.0469239
9,32527,3106349168,4.59135e-41,0,0
9,176,106,4.59135e-41,0,0
9,176,106,0.276431,0.221862,-0.0267061
10,32527,3106349168,4.59135e-41,0,0
10,174,70,4.59135e-41,0,0
10,174,70,0.272597,0.146647,-0.041126
0,32527,3106349168,4.59135e-41,0,0
0,174,194,4.59135e-41,0,0
0,174,194,0.272348,0.405042,4.46878e-07
5,32527,3106349168,4.59135e-41,0,0
5,202,114,4.59135e-41,0,0
5,202,114,0.316462,0.237717,-0.0314232
6,32527,3106349168,4.59135e-41,0,0
6,212,84,4.59135e-41,0,0
6,212,84,0.332269,0.175322,-0.0499043
9,32527,3106349168,4.59135e-41,0,0
9,180,107,4.59135e-41,0,0
9,180,107,0.281507,0.223901,-0.0284177
10,32527,3106349168,4.59135e-41,0,0
10,178,70,4.59135e-41,0,0
10,178,70,0.278766,0.147808,-0.0435998
0,32527,3106349168,4.59135e-41,0,0
0,175,194,4.59135e-41,0,0
0,175,194,0.274941,0.404368,4.43712e-07
5,32527,3106349168,4.59135e-41,0,0
5,207,113,4.59135e-41,0,0
5,207,113,0.32429,0.236251,-0.0297254
6,32527,3106349168,4.59135e-41,0,0
6,218,83,4.59135e-41,0,0
6,218,83,0.340862,0.173106,-0.0472718
9,32527,3106349168,4.59135e-41,0,0
9,184,106,4.59135e-41,0,0
9,184,106,0.288213,0.222456,-0.0267783
10,32527,3106349168,4.59135e-41,0,0
10,182,70,4.59135e-41,0,0
10,182,70,0.285709,0.147346,-0.0410058
0,32527,3106349168,4.59135e-41,0,0
0,182,194,4.59135e-41,0,0
0,182,194,0.284529,0.40559,4.47186e-07
5,32527,3106349168,4.59135e-41,0,0
5,212,113,4.59135e-41,0,0
5,212,113,0.332473,0.236139,-0.0307363
6,32527,3106349168,4.59135e-41,0,0
6,222,83,4.59135e-41,0,0
6,222,83,0.347716,0.17338,-0.0491583
9,32527,3106349168,4.59135e-41,0,0
9,189,106,4.59135e-41,0,0
9,189,106,0.296313,0.222819,-0.0281794
10,32527,3106349168,4.59135e-41,0,0
10,187,70,4.59135e-41,0,0
10,187,70,0.293422,0.146824,-0.0437721
0,32527,3106349168,4.59135e-41,0,0
0,185,194,4.59135e-41,0,0
0,185,194,0.289693,0.404635,4.37934e-07
5,32527,3106349168,4.59135e-41,0,0
5,217,113,4.59135e-41,0,0
5,217,113,0.339281,0.236977,-0.0298966
6,32527,3106349168,4.59135e-41,0,0
6,226,83,4.59135e-41,0,0
6,226,83,0.354232,0.174404,-0.0476707
9,32527,3106349168,4.59135e-41,0,0
9,194,107,4.59135e-41,0,0
9,194,107,0.303987,0.222987,-0.0269997
10,32527,3106349168,4.59135e-41,0,0
10,192,71,4.59135e-41,0,0
10,192,71,0.301268,0.148472,-0.0419951
0,32527,3106349168,4.59135e-41,0,0
0,189,193,4.59135e-41,0,0
0,189,193,0.295926,0.403476,4.45533e-07
5,32527,3106349168,4.59135e-41,0,0
5,222,114,4.59135e-41,0,0
5,222,114,0.347128,0.238417,-0.0333047
6,32527,3106349168,4.59135e-41,0,0
6,231,84,4.59135e-41,0,0
6,231,84,0.361546,0.17616,-0.052034
9,32527,3106349168,4.59135e-41,0,0
9,199,107,4.59135e-41,0,0
9,199,107,0.311422,0.223697,-0.0295807
10,32527,3106349168,4.59135e-41,0,0
10,197,71,4.59135e-41,0,0
10,197,71,0.30924,0.149184,-0.0455102
0,32527,3106349168,4.59135e-41,0,0
0,194,196,4.59135e-41,0,0
0,194,196,0.304314,0.408749,4.38687e-07
5,32527,3106349168,4.59135e-41,0,0
5,226,115,4.59135e-41,0,0
5,226,115,0.354472,0.240334,-0.0302328
6,32527,3106349168,4.59135e-41,0,0
6,236,85,4.59135e-41,0,0
6,236,85,0.36953,0.178721,-0.0479127
9,32527,3106349168,4.59135e-41,0,0
9,203,108,4.59135e-41,0,0
9,203,108,0.318646,0.226343,-0.0272498
10,32527,3106349168,4.59135e-41,0,0
10,202,72,4.59135e-41,0,0
10,202,72,0.316271,0.150547,-0.0421923
0,32527,3106349168,4.59135e-41,0,0
0,200,195,4.59135e-41,0,0
0,200,195,0.312602,0.408123,4.30979e-07
5,32527,3106349168,4.59135e-41,0,0
5,232,115,4.59135e-41,0,0
5,232,115,0.362552,0.241146,-0.0293844
6,32527,3106349168,4.59135e-41,0,0
6,241,85,4.59135e-41,0,0
6,241,85,0.377928,0.178063,-0.046789
9,32527,3106349168,4.59135e-41,0,0
9,209,109,4.59135e-41,0,0
9,209,109,0.327481,0.227119,-0.0271396
10,32527,3106349168,4.59135e-41,0,0
10,208,72,4.59135e-41,0,0
10,208,72,0.325351,0.151722,-0.0421432
0,32527,3106349168,4.59135e-41,0,0
0,207,198,4.59135e-41,0,0
0,207,198,0.324251,0.412866,4.19941e-07
5,32527,3106349168,4.59135e-41,0,0
5,238,117,4.59135e-41,0,0
5,238,117,0.373409,0.245098,-0.028929
6,32527,3106349168,4.59135e-41,0,0
6,248,87,4.59135e-41,0,0
6,248,87,0.388564,0.18304,-0.0465871
9,32527,3106349168,4.59135e-41,0,0
9,216,110,4.59135e-41,0,0
9,216,110,0.337891,0.231225,-0.0263022
10,32527,3106349168,4.59135e-41,0,0
10,214,74,4.59135e-41,0,0
10,214,74,0.335718,0.155495,-0.0413864
0,32527,3106349168,4.59135e-41,0,0
0,212,199,4.59135e-41,0,0
0,212,199,0.331596,0.416239,3.91288e-07
5,32527,3106349168,4.59135e-41,0,0
5,245,119,4.59135e-41,0,0
5,245,119,0.383681,0.249223,-0.0248424
6,32527,3106349168,4.59135e-41,0,0
6,255,89,4.59135e-41,0,0
6,255,89,0.399503,0.187458,-0.0409554
9,32527,3106349168,4.59135e-41,0,0
9,223,112,4.59135e-41,0,0
9,223,112,0.348749,0.234001,-0.0239072
10,32527,3106349168,4.59135e-41,0,0
10,221,76,4.59135e-41,0,0
10,221,76,0.346612,0.158526,-0.0372068
0,32527,3106349168,4.59135e-41,0,0
0,219,200,4.59135e-41,0,0
0,219,200,0.342328,0.418073,4.07506e-07
5,32527,3106349168,4.59135e-41,0,0
5,252,121,4.59135e-41,0,0
5,252,121,0.394143,0.252759,-0.0259286
6,32527,3106349168,4.59135e-41,0,0
6,262,91,4.59135e-41,0,0
6,262,91,0.409972,0.190946,-0.0423981
9,32527,3106349168,4.59135e-41,0,0
9,229,114,4.59135e-41,0,0
9,229,114,0.358903,0.238408,-0.0246773
10,32527,3106349168,4.59135e-41,0,0
10,228,78,4.59135e-41,0,0
10,228,78,0.357394,0.162613,-0.038396
0,32527,3106349168,4.59135e-41,0,0
0,226,200,4.59135e-41,0,0
0,226,200,0.354062,0.418473,4.0526e-07
5,32527,3106349168,4.59135e-41,0,0
5,259,122,4.59135e-41,0,0
5,259,122,0.404884,0.256069,-0.030535
6,32527,3106349168,4.59135e-41,0,0
6,269,93,4.59135e-41,0,0
6,269,93,0.420959,0.195134,-0.0488106
9,32527,3106349168,4.59135e-41,0,0
9,236,115,4.59135e-41,0,0
9,236,115,0.369177,0.241106,-0.0291696
10,32527,3106349168,4.59135e-41,0,0
10,234,79,4.59135e-41,0,0
10,234,79,0.367157,0.165556,-0.0443694
0,32527,3106349168,4.59135e-41,0,0
0,232,203,4.59135e-41,0,0
0,232,203,0.362659,0.424804,3.93827e-07
5,32527,3106349168,4.59135e-41,0,0
5,264,124,4.59135e-41,0,0
5,264,124,0.4136,0.259621,-0.0267765
6,32527,3106349168,4.59135e-41,0,0
6,274,95,4.59135e-41,0,0
6,274,95,0.429649,0.198754,-0.043983
9,32527,3106349168,4.59135e-41,0,0
9,242,117,4.59135e-41,0,0
9,242,117,0.378673,0.244487,-0.0263149
10,32527,3106349168,4.59135e-41,0,0
10,241,80,4.59135e-41,0,0
10,241,80,0.377805,0.167251,-0.0402014
0,32527,3106349168,4.59135e-41,0,0
0,237,204,4.59135e-41,0,0
0,237,204,0.370846,0.425519,3.92113e-07
5,32527,3106349168,4.59135e-41,0,0
5,270,124,4.59135e-41,0,0
5,270,124,0.422641,0.25925,-0.0249959
6,32527,3106349168,4.59135e-41,0,0
6,281,95,4.59135e-41,0,0
6,281,95,0.439753,0.198418,-0.0412858
9,32527,3106349168,4.59135e-41,0,0
9,247,117,4.59135e-41,0,0
9,247,117,0.387204,0.244945,-0.0247135
10,32527,3106349168,4.59135e-41,0,0
10,247,81,4.59135e-41,0,0
10,247,81,0.386366,0.169234,-0.0381889
0,32527,3106349168,4.59135e-41,0,0
0,243,205,4.59135e-41,0,0
0,243,205,0.380781,0.428996,3.93537e-07
5,32527,3106349168,4.59135e-41,0,0
5,276,124,4.59135e-41,0,0
5,276,124,0.432552,0.259236,-0.0247005
6,32527,3106349168,4.59135e-41,0,0
6,287,94,4.59135e-41,0,0
6,287,94,0.449285,0.197893,-0.0412862
9,32527,3106349168,4.59135e-41,0,0
9,253,118,4.59135e-41,0,0
9,253,118,0.396073,0.246216,-0.024378
10,32527,3106349168,4.59135e-41,0,0
10,252,81,4.59135e-41,0,0
10,252,81,0.393827,0.169734,-0.0380769
0,32527,3106349168,4.59135e-41,0,0
0,249,209,4.59135e-41,0,0
0,249,209,0.390144,0.436949,3.9166e-07
5,32527,3106349168,4.59135e-41,0,0
5,283,125,4.59135e-41,0,0
5,283,125,0.442882,0.260517,-0.0218489
6,32527,3106349168,4.59135e-41,0,0
6,293,94,4.59135e-41,0,0
6,293,94,0.459044,0.197649,-0.0375994
9,32527,3106349168,4.59135e-41,0,0
9,260,118,4.59135e-41,0,0
9,260,118,0.406794,0.247869,-0.0212363
10,32527,3106349168,4.59135e-41,0,0
10,258,82,4.59135e-41,0,0
10,258,82,0.404201,0.171294,-0.0344353
0,32527,3106349168,4.59135e-41,0,0
0,256,207,4.59135e-41,0,0
0,256,207,0.400521,0.43234,4.04378e-07
5,32527,3106349168,4.59135e-41,0,0
5,289,125,4.59135e-41,0,0
5,289,125,0.452374,0.262185,-0.020905
6,32527,3106349168,4.59135e-41,0,0
6,300,96,4.59135e-41,0,0
6,300,96,0.469977,0.20111,-0.0356516
9,32527,3106349168,4.59135e-41,0,0
9,267,119,4.59135e-41,0,0
9,267,119,0.417296,0.24902,-0.0202231
10,32527,3106349168,4.59135e-41,0,0
10,265,82,4.59135e-41,0,0
10,265,82,0.415365,0.172778,-0.032564
0,32527,3106349168,4.59135e-41,0,0
0,262,208,4.59135e-41,0,0
0,262,208,0.40962,0.434286,4.07677e-07
5,32527,3106349168,4.59135e-41,0,0
5,295,126,4.59135e-41,0,0
5,295,126,0.461694,0.262768,-0.0234517
6,32527,3106349168,4.59135e-41,0,0
6,305,96,4.59135e-41,0,0
6,305,96,0.476883,0.201093,-0.0392853
9,32527,3106349168,4.59135e-41,0,0
9,272,119,4.59135e-41,0,0
9,272,119,0.426065,0.24934,-0.0226031
10,32527,3106349168,4.59135e-41,0,0
10,270,82,4.59135e-41,0,0
10,270,82,0.422505,0.171487,-0.0359713
0,32527,3106349168,4.59135e-41,0,0
0,266,210,4.59135e-41,0,0
0,266,210,0.417052,0.438459,4.15376e-07
5,32527,3106349168,4.59135e-41,0,0
5,302,126,4.59135e-41,0,0
5,302,126,0.472652,0.263029,-0.0233912
6,32527,3106349168,4.59135e-41,0,0
6,312,96,4.59135e-41,0,0
6,312,96,0.487571,0.200191,-0.0397397
9,32527,3106349168,4.59135e-41,0,0
9,279,120,4.59135e-41,0,0
9,279,120,0.435989,0.250026,-0.0224407
10,32527,3106349168,4.59135e-41,0,0
10,277,82,4.59135e-41,0,0
10,277,82,0.433093,0.172397,-0.0361711
0,32527,3106349168,4.59135e-41,0,0
0,273,212,4.59135e-41,0,0
0,273,212,0.427864,0.44235,3.91052e-07
5,32527,3106349168,4.59135e-41,0,0
5,308,125,4.59135e-41,0,0
5,308,125,0.482811,0.261759,-0.022096
6,32527,3106349168,4.59135e-41,0,0
6,319,95,4.59135e-41,0,0
6,319,95,0.498652,0.198815,-0.0384624
9,32527,3106349168,4.59135e-41,0,0
9,285,119,4.59135e-41,0,0
9,285,119,0.44636,0.249488,-0.0230905
10,32527,3106349168,4.59135e-41,0,0
10,283,81,4.59135e-41,0,0
10,283,81,0.443609,0.17065,-0.0370061
0,32527,3106349168,4.59135e-41,0,0
0,280,213,4.59135e-41,0,0
0,280,213,0.437991,0.443955,3.99831e-07
5,32527,3106349168,4.59135e-41,0,0
5,315,125,4.59135e-41,0,0
5,315,125,0.492674,0.261245,-0.0214598
6,32527,3106349168,4.59135e-41,0,0
6,325,95,4.59135e-41,0,0
6,325,95,0.508604,0.199377,-0.0380526
9,32527,3106349168,4.59135e-41,0,0
9,292,119,4.59135e-41,0,0
9,292,119,0.456862,0.249315,-0.0225872
10,32527,3106349168,4.59135e-41,0,0
10,290,81,4.59135e-41,0,0
10,290,81,0.453986,0.170157,-0.0360349
0,32527,3106349168,4.59135e-41,0,0
0,287,212,4.59135e-41,0,0
0,287,212,0.449908,0.441683,3.96854e-07
5,32527,3106349168,4.59135e-41,0,0
5,323,125,4.59135e-41,0,0
5,323,125,0.505807,0.260536,-0.0231663
6,32527,3106349168,4.59135e-41,0,0
6,333,94,4.59135e-41,0,0
6,333,94,0.520856,0.196438,-0.0392314
9,32527,3106349168,4.59135e-41,0,0
9,300,119,4.59135e-41,0,0
9,300,119,0.470084,0.248745,-0.0242363
10,32527,3106349168,4.59135e-41,0,0
10,299,81,4.59135e-41,0,0
10,299,81,0.467934,0.168846,-0.0374408
0,32527,3106349168,4.59135e-41,0,0
0,294,213,4.59135e-41,0,0
0,294,213,0.459472,0.444916,3.81031e-07
5,32527,3106349168,4.59135e-41,0,0
5,331,125,4.59135e-41,0,0
5,331,125,0.517683,0.261127,-0.0177431
6,32527,3106349168,4.59135e-41,0,0
6,341,94,4.59135e-41,0,0
6,341,94,0.534017,0.196905,-0.0325383
9,32527,3106349168,4.59135e-41,0,0
9,308,119,4.59135e-41,0,0
9,308,119,0.481702,0.249241,-0.0200437
10,32527,3106349168,4.59135e-41,0,0
10,305,80,4.59135e-41,0,0
10,305,80,0.478097,0.167245,-0.032415
0,32527,3106349168,4.59135e-41,0,0
0,298,214,4.59135e-41,0,0
0,298,214,0.466464,0.44595,3.8705e-07
5,32527,3106349168,4.59135e-41,0,0
5,336,126,4.59135e-41,0,0
5,336,126,0.526453,0.262912,-0.019922
6,32527,3106349168,4.59135e-41,0,0
6,347,95,4.59135e-41,0,0
6,347,95,0.542729,0.198683,-0.035204
9,32527,3106349168,4.59135e-41,0,0
9,313,120,4.59135e-41,0,0
9,313,120,0.489408,0.25001,-0.0207213
10,32527,3106349168,4.59135e-41,0,0
10,310,80,4.59135e-41,0,0
10,310,80,0.485765,0.168527,-0.0337383
0,32527,3106349168,4.59135e-41,0,0
0,304,214,4.59135e-41,0,0
0,304,214,0.475313,0.446703,4.04584e-07
5,32527,3106349168,4.59135e-41,0,0
5,341,126,4.59135e-41,0,0
5,341,126,0.533443,0.26301,-0.0189687
6,32527,3106349168,4.59135e-41,0,0
6,351,95,4.59135e-41,0,0
6,351,95,0.549779,0.198919,-0.0342499
9,32527,3106349168,4.59135e-41,0,0
9,318,119,4.59135e-41,0,0
9,318,119,0.497087,0.249844,-0.0204895
10,32527,3106349168,4.59135e-41,0,0
10,316,81,4.59135e-41,0,0
10,316,81,0.494391,0.168882,-0.0335712
0,32527,3106349168,4.59135e-41,0,0
0,308,214,4.59135e-41,0,0
0,308,214,0.48174,0.446221,4.18991e-07
5,32527,3106349168,4.59135e-41,0,0
5,345,125,4.59135e-41,0,0
5,345,125,0.540548,0.261964,-0.019758
6,32527,3106349168,4.59135e-41,0,0
6,356,95,4.59135e-41,0,0
6,356,95,0.557623,0.198599,-0.034669
9,32527,3106349168,4.59135e-41,0,0
9,322,119,4.59135e-41,0,0
9,322,119,0.504507,0.249237,-0.0203422
10,32527,3106349168,4.59135e-41,0,0
10,321,81,4.59135e-41,0,0
10,321,81,0.501765,0.169615,-0.0324213
0,32527,3106349168,4.59135e-41,0,0
0,314,213,4.59135e-41,0,0
0,314,213,0.492085,0.443836,4.015e-07
5,32527,3106349168,4.59135e-41,0,0
5,351,125,4.59135e-41,0,0
5,351,125,0.549949,0.261569,-0.0229408
6,32527,3106349168,4.59135e-41,0,0
6,363,94,4.59135e-41,0,0
6,363,94,0.568161,0.197818,-0.0393577
9,32527,3106349168,4.59135e-41,0,0
9,328,119,4.59135e-41,0,0
9,328,119,0.513708,0.249211,-0.0244299
10,32527,3106349168,4.59135e-41,0,0
10,328,80,4.59135e-41,0,0
10,328,80,0.512531,0.168299,-0.0385305
0,32527,3106349168,4.59135e-41,0,0
0,319,214,4.59135e-41,0,0
0,319,214,0.499668,0.447184,4.00026e-07
5,32527,3106349168,4.59135e-41,0,0
5,358,126,4.59135e-41,0,0
5,358,126,0.559622,0.262703,-0.0182541
6,32527,3106349168,4.59135e-41,0,0
6,369,96,4.59135e-41,0,0
6,369,96,0.577313,0.200545,-0.0329451
9,32527,3106349168,4.59135e-41,0,0
9,334,119,4.59135e-41,0,0
9,334,119,0.523115,0.249592,-0.0200144
10,32527,3106349168,4.59135e-41,0,0
10,333,80,4.59135e-41,0,0
10,333,80,0.521501,0.168728,-0.0324046
0,32527,3106349168,4.59135e-41,0,0
0,323,215,4.59135e-41,0,0
0,323,215,0.505259,0.448709,4.01505e-07
5,32527,3106349168,4.59135e-41,0,0
