10,418,162,4.59135e-41,0,0
10,418,162,0.653343,0.338514,-0.0572252
0,32562,3709028272,4.59135e-41,0,0
0,352,308,4.59135e-41,0,0
0,352,308,0.550389,0.64372,3.96305e-07
5,32562,3709028272,4.59135e-41,0,0
5,429,226,4.59135e-41,0,0
5,429,226,0.670607,0.470992,-0.0387404
6,32562,3709028272,4.59135e-41,0,0
6,451,186,4.59135e-41,0,0
6,451,186,0.705223,0.38823,-0.0622934
9,32562,3709028272,4.59135e-41,0,0
9,399,211,4.59135e-41,0,0
9,399,211,0.623831,0.440309,-0.0411613
10,32562,3709028272,4.59135e-41,0,0
10,409,162,4.59135e-41,0,0
10,409,162,0.640234,0.339327,-0.059747
0,32562,3709028272,4.59135e-41,0,0
0,346,309,4.59135e-41,0,0
0,346,309,0.541602,0.644646,4.1502e-07
5,32562,3709028272,4.59135e-41,0,0
5,422,225,4.59135e-41,0,0
5,422,225,0.66004,0.469928,-0.0403683
6,32562,3709028272,4.59135e-41,0,0
6,444,185,4.59135e-41,0,0
6,444,185,0.693988,0.387318,-0.0645797
9,32562,3709028272,4.59135e-41,0,0
9,393,212,4.59135e-41,0,0
9,393,212,0.614539,0.442184,-0.0434837
10,32562,3709028272,4.59135e-41,0,0
10,402,163,4.59135e-41,0,0
10,402,163,0.629143,0.340505,-0.063339
0,32562,3709028272,4.59135e-41,0,0
0,345,305,4.59135e-41,0,0
0,345,305,0.539816,0.63682,4.26487e-07
5,32562,3709028272,4.59135e-41,0,0
5,419,224,4.59135e-41,0,0
5,419,224,0.656085,0.46776,-0.0485473
6,32562,3709028272,4.59135e-41,0,0
6,440,185,4.59135e-41,0,0
6,440,185,0.688696,0.386234,-0.0751079
9,32562,3709028272,4.59135e-41,0,0
9,390,211,4.59135e-41,0,0
9,390,211,0.610134,0.440588,-0.0503505
10,32562,3709028272,4.59135e-41,0,0
10,399,165,4.59135e-41,0,0
10,399,165,0.624808,0.345761,-0.0707109
0,32562,3709028272,4.59135e-41,0,0
0,340,303,4.59135e-41,0,0
0,340,303,0.531952,0.632696,4.7537e-07
5,32562,3709028272,4.59135e-41,0,0
5,416,224,4.59135e-41,0,0
5,416,224,0.650846,0.468012,-0.045706
6,32562,3709028272,4.59135e-41,0,0
6,439,188,4.59135e-41,0,0
6,439,188,0.686916,0.39191,-0.0709352
9,32562,3709028272,4.59135e-41,0,0
9,387,211,4.59135e-41,0,0
9,387,211,0.60603,0.440588,-0.0472073
10,32562,3709028272,4.59135e-41,0,0
10,399,169,4.59135e-41,0,0
10,399,169,0.623754,0.353457,-0.0656003
0,32562,3709028272,4.59135e-41,0,0
0,330,307,4.59135e-41,0,0
0,330,307,0.516213,0.640144,5.21072e-07
5,32562,3709028272,4.59135e-41,0,0
5,411,227,4.59135e-41,0,0
5,411,227,0.642657,0.47293,-0.0440931
6,32562,3709028272,4.59135e-41,0,0
6,436,192,4.59135e-41,0,0
6,436,192,0.682123,0.401152,-0.0722314
9,32562,3709028272,4.59135e-41,0,0
9,383,214,4.59135e-41,0,0
9,383,214,0.599236,0.446706,-0.0468119
10,32562,3709028272,4.59135e-41,0,0
10,395,176,4.59135e-41,0,0
10,395,176,0.618693,0.367011,-0.0680977
0,32562,3709028272,4.59135e-41,0,0
0,318,302,4.59135e-41,0,0
0,318,302,0.498174,0.629498,6.21284e-07
5,32562,3709028272,4.59135e-41,0,0
5,401,223,4.59135e-41,0,0
5,401,223,0.626977,0.466547,-0.0361246
6,32562,3709028272,4.59135e-41,0,0
6,427,192,4.59135e-41,0,0
6,427,192,0.668503,0.401425,-0.0574865
9,32562,3709028272,4.59135e-41,0,0
9,374,212,4.59135e-41,0,0
9,374,212,0.585241,0.441845,-0.038071
10,32562,3709028272,4.59135e-41,0,0
10,385,178,4.59135e-41,0,0
10,385,178,0.602798,0.372246,-0.0538301
0,32562,3709028272,4.59135e-41,0,0
0,310,295,4.59135e-41,0,0
0,310,295,0.485936,0.614769,5.80916e-07
5,32562,3709028272,4.59135e-41,0,0
5,391,226,4.59135e-41,0,0
5,391,226,0.612049,0.471617,-0.0269687
6,32562,3709028272,4.59135e-41,0,0
6,416,194,4.59135e-41,0,0
6,416,194,0.650733,0.405174,-0.0421663
9,32562,3709028272,4.59135e-41,0,0
9,367,212,4.59135e-41,0,0
9,367,212,0.574573,0.442287,-0.0287889
10,32562,3709028272,4.59135e-41,0,0
10,377,180,4.59135e-41,0,0
10,377,180,0.589068,0.375407,-0.0392417
0,32562,3709028272,4.59135e-41,0,0
0,312,293,4.59135e-41,0,0
0,312,293,0.487744,0.612444,6.16734e-07
5,32562,3709028272,4.59135e-41,0,0
5,384,224,4.59135e-41,0,0
5,384,224,0.601502,0.467659,-0.0292607
6,32562,3709028272,4.59135e-41,0,0
6,407,195,4.59135e-41,0,0
6,407,195,0.636575,0.407243,-0.0474878
9,32562,3709028272,4.59135e-41,0,0
9,361,212,4.59135e-41,0,0
9,361,212,0.564541,0.443379,-0.0324365
10,32562,3709028272,4.59135e-41,0,0
10,368,183,4.59135e-41,0,0
10,368,183,0.57616,0.38214,-0.0479966
0,32562,3709028272,4.59135e-41,0,0
0,315,290,4.59135e-41,0,0
0,315,290,0.492427,0.605137,6.20748e-07
5,32562,3709028272,4.59135e-41,0,0
5,379,217,4.59135e-41,0,0
5,379,217,0.593082,0.452655,-0.0286379
6,32562,3709028272,4.59135e-41,0,0
6,399,190,4.59135e-41,0,0
6,399,190,0.623778,0.397909,-0.0468683
9,32562,3709028272,4.59135e-41,0,0
9,354,208,4.59135e-41,0,0
9,354,208,0.554177,0.433804,-0.0321142
10,32562,3709028272,4.59135e-41,0,0
10,360,180,4.59135e-41,0,0
10,360,180,0.563936,0.375236,-0.0469743
0,32562,3709028272,4.59135e-41,0,0
0,317,288,4.59135e-41,0,0
0,317,288,0.495917,0.601264,5.97424e-07
5,32562,3709028272,4.59135e-41,0,0
5,373,211,4.59135e-41,0,0
5,373,211,0.584283,0.440062,-0.0292798
6,32562,3709028272,4.59135e-41,0,0
6,392,185,4.59135e-41,0,0
6,392,185,0.612703,0.385461,-0.0487342
9,32562,3709028272,4.59135e-41,0,0
9,349,206,4.59135e-41,0,0
9,349,206,0.546704,0.431042,-0.0354513
10,32562,3709028272,4.59135e-41,0,0
10,355,179,4.59135e-41,0,0
10,355,179,0.555087,0.373968,-0.0521216
0,32562,3709028272,4.59135e-41,0,0
0,318,285,4.59135e-41,0,0
0,318,285,0.497185,0.595229,5.62232e-07
5,32562,3709028272,4.59135e-41,0,0
5,371,208,4.59135e-41,0,0
5,371,208,0.580229,0.434017,-0.023759
6,32562,3709028272,4.59135e-41,0,0
6,384,180,4.59135e-41,0,0
6,384,180,0.600909,0.376343,-0.0413603
9,32562,3709028272,4.59135e-41,0,0
9,346,203,4.59135e-41,0,0
9,346,203,0.541961,0.423391,-0.0239201
10,32562,3709028272,4.59135e-41,0,0
10,346,179,4.59135e-41,0,0
10,346,179,0.541374,0.373926,-0.0398782
0,32562,3709028272,4.59135e-41,0,0
0,326,285,4.59135e-41,0,0
0,326,285,0.509568,0.59405,2.83166e-07
5,32562,3709028272,4.59135e-41,0,0
5,367,203,4.59135e-41,0,0
5,367,203,0.574721,0.424101,-0.0176543
6,32562,3709028272,4.59135e-41,0,0
6,373,174,4.59135e-41,0,0
6,373,174,0.584302,0.362809,-0.0339031
9,32562,3709028272,4.59135e-41,0,0
9,343,203,4.59135e-41,0,0
9,343,203,0.537411,0.423275,-0.0193851
10,32562,3709028272,4.59135e-41,0,0
10,337,176,4.59135e-41,0,0
10,337,176,0.527282,0.366709,-0.0346762
0,32562,3709028272,4.59135e-41,0,0
0,329,284,4.59135e-41,0,0
0,329,284,0.514908,0.592469,3.03985e-07
5,32562,3709028272,4.59135e-41,0,0
5,362,201,4.59135e-41,0,0
5,362,201,0.566747,0.420056,-0.0219786
6,32562,3709028272,4.59135e-41,0,0
6,366,173,4.59135e-41,0,0
6,366,173,0.573001,0.362152,-0.0403817
9,32562,3709028272,4.59135e-41,0,0
9,339,204,4.59135e-41,0,0
9,339,204,0.5298,0.426105,-0.0215104
10,32562,3709028272,4.59135e-41,0,0
10,330,179,4.59135e-41,0,0
10,330,179,0.516952,0.37474,-0.04381
0,32562,3709028272,4.59135e-41,0,0
0,329,282,4.59135e-41,0,0
0,329,282,0.514178,0.589256,2.65769e-07
5,32562,3709028272,4.59135e-41,0,0
5,361,200,4.59135e-41,0,0
5,361,200,0.564129,0.417394,-0.0182364
6,32562,3709028272,4.59135e-41,0,0
6,362,173,4.59135e-41,0,0
6,362,173,0.566216,0.361675,-0.035051
9,32562,3709028272,4.59135e-41,0,0
9,336,203,4.59135e-41,0,0
9,336,203,0.526045,0.424828,-0.0198059
10,32562,3709028272,4.59135e-41,0,0
10,326,182,4.59135e-41,0,0
10,326,182,0.50968,0.380851,-0.0414845
0,32562,3709028272,4.59135e-41,0,0
0,329,281,4.59135e-41,0,0
0,329,281,0.515512,0.586974,2.35519e-07
5,32562,3709028272,4.59135e-41,0,0
5,359,200,4.59135e-41,0,0
5,359,200,0.561397,0.416747,-0.0188662
6,32562,3709028272,4.59135e-41,0,0
6,359,173,4.59135e-41,0,0
6,359,173,0.561477,0.361338,-0.0349377
9,32562,3709028272,4.59135e-41,0,0
9,334,205,4.59135e-41,0,0
9,334,205,0.522019,0.427706,-0.0196012
10,32562,3709028272,4.59135e-41,0,0
10,322,184,4.59135e-41,0,0
10,322,184,0.503969,0.384795,-0.0425353
0,32562,3709028272,4.59135e-41,0,0
0,333,277,4.59135e-41,0,0
0,333,277,0.520876,0.57776,2.90477e-07
5,32562,3709028272,4.59135e-41,0,0
5,360,198,4.59135e-41,0,0
5,360,198,0.563795,0.412893,-0.0288071
6,32562,3709028272,4.59135e-41,0,0
6,359,170,4.59135e-41,0,0
6,359,170,0.561788,0.355533,-0.0449392
9,32562,3709028272,4.59135e-41,0,0
9,337,203,4.59135e-41,0,0
9,337,203,0.527841,0.422942,-0.0284786
10,32562,3709028272,4.59135e-41,0,0
10,330,179,4.59135e-41,0,0
10,330,179,0.515789,0.373777,-0.0447051
0,32562,3709028272,4.59135e-41,0,0
0,340,276,4.59135e-41,0,0
0,340,276,0.532574,0.575513,2.57216e-07
5,32562,3709028272,4.59135e-41,0,0
5,364,195,4.59135e-41,0,0
5,364,195,0.569292,0.407686,-0.025055
6,32562,3709028272,4.59135e-41,0,0
6,364,169,4.59135e-41,0,0
6,364,169,0.569191,0.352862,-0.0417969
9,32562,3709028272,4.59135e-41,0,0
9,341,201,4.59135e-41,0,0
9,341,201,0.533659,0.420369,-0.0255296
10,32562,3709028272,4.59135e-41,0,0
10,331,184,4.59135e-41,0,0
10,331,184,0.517963,0.383893,-0.045437
0,32562,3709028272,4.59135e-41,0,0
0,338,276,4.59135e-41,0,0
0,338,276,0.528353,0.575413,3.78978e-07
5,32562,3709028272,4.59135e-41,0,0
5,366,197,4.59135e-41,0,0
5,366,197,0.572678,0.411388,-0.0258952
6,32562,3709028272,4.59135e-41,0,0
6,370,169,4.59135e-41,0,0
6,370,169,0.579575,0.353613,-0.045159
9,32562,3709028272,4.59135e-41,0,0
9,342,199,4.59135e-41,0,0
9,342,199,0.534738,0.415861,-0.0262435
10,32562,3709028272,4.59135e-41,0,0
10,334,177,4.59135e-41,0,0
10,334,177,0.523234,0.370002,-0.0496532
0,32562,3709028272,4.59135e-41,0,0
0,333,278,4.59135e-41,0,0
0,333,278,0.520778,0.579425,4.59263e-07
5,32562,3709028272,4.59135e-41,0,0
5,372,199,4.59135e-41,0,0
5,372,199,0.581967,0.416362,-0.0271084
6,32562,3709028272,4.59135e-41,0,0
6,379,172,4.59135e-41,0,0
6,379,172,0.592458,0.359176,-0.0517248
9,32562,3709028272,4.59135e-41,0,0
9,346,196,4.59135e-41,0,0
9,346,196,0.540827,0.410354,-0.0275959
10,32562,3709028272,4.59135e-41,0,0
10,340,176,4.59135e-41,0,0
10,340,176,0.531374,0.366981,-0.0556608
0,32562,3709028272,4.59135e-41,0,0
0,330,278,4.59135e-41,0,0
0,330,278,0.516299,0.579232,4.8647e-07
5,32562,3709028272,4.59135e-41,0,0
5,371,201,4.59135e-41,0,0
5,371,201,0.58031,0.420047,-0.0253707
6,32562,3709028272,4.59135e-41,0,0
6,385,176,4.59135e-41,0,0
6,385,176,0.602494,0.368506,-0.0452771
9,32562,3709028272,4.59135e-41,0,0
9,346,196,4.59135e-41,0,0
9,346,196,0.540757,0.40988,-0.0278067
10,32562,3709028272,4.59135e-41,0,0
10,345,180,4.59135e-41,0,0
10,345,180,0.540511,0.375156,-0.0472189
0,32562,3709028272,4.59135e-41,0,0
0,325,276,4.59135e-41,0,0
0,325,276,0.509018,0.576077,5.23873e-07
5,32562,3709028272,4.59135e-41,0,0
5,370,202,4.59135e-41,0,0
5,370,202,0.579573,0.420956,-0.0247146
6,32562,3709028272,4.59135e-41,0,0
6,386,178,4.59135e-41,0,0
6,386,178,0.604337,0.372686,-0.0442363
9,32562,3709028272,4.59135e-41,0,0
9,346,198,4.59135e-41,0,0
9,346,198,0.541978,0.414073,-0.0280775
10,32562,3709028272,4.59135e-41,0,0
10,349,175,4.59135e-41,0,0
10,349,175,0.545782,0.366075,-0.0463266
0,32562,3709028272,4.59135e-41,0,0
0,317,270,4.59135e-41,0,0
0,317,270,0.495574,0.563262,5.08017e-07
5,32562,3709028272,4.59135e-41,0,0
5,370,204,4.59135e-41,0,0
5,370,204,0.578242,0.425202,-0.0278062
6,32562,3709028272,4.59135e-41,0,0
6,387,182,4.59135e-41,0,0
6,387,182,0.605869,0.380929,-0.0478507
9,32562,3709028272,4.59135e-41,0,0
9,346,197,4.59135e-41,0,0
9,346,197,0.541046,0.411271,-0.0294173
10,32562,3709028272,4.59135e-41,0,0
10,351,175,4.59135e-41,0,0
10,351,175,0.549517,0.366577,-0.048175
0,32562,3709028272,4.59135e-41,0,0
0,309,266,4.59135e-41,0,0
0,309,266,0.482909,0.554864,5.29049e-07
5,32562,3709028272,4.59135e-41,0,0
5,368,206,4.59135e-41,0,0
5,368,206,0.575937,0.430014,-0.0276479
6,32562,3709028272,4.59135e-41,0,0
6,388,185,4.59135e-41,0,0
6,388,185,0.606928,0.386064,-0.0482494
9,32562,3709028272,4.59135e-41,0,0
9,345,197,4.59135e-41,0,0
9,345,197,0.539927,0.411399,-0.0308306
10,32562,3709028272,4.59135e-41,0,0
10,352,174,4.59135e-41,0,0
10,352,174,0.551516,0.364477,-0.0478248
0,32562,3709028272,4.59135e-41,0,0
0,303,266,4.59135e-41,0,0
0,303,266,0.474557,0.555305,5.18078e-07
5,32562,3709028272,4.59135e-41,0,0
5,365,207,4.59135e-41,0,0
5,365,207,0.570511,0.43144,-0.0318189
6,32562,3709028272,4.59135e-41,0,0
6,385,188,4.59135e-41,0,0
6,385,188,0.602059,0.3929,-0.0544673
9,32562,3709028272,4.59135e-41,0,0
9,343,197,4.59135e-41,0,0
9,343,197,0.53666,0.411009,-0.0328841
10,32562,3709028272,4.59135e-41,0,0
10,353,175,4.59135e-41,0,0
10,353,175,0.551915,0.365946,-0.0518272
0,32562,3709028272,4.59135e-41,0,0
0,291,258,4.59135e-41,0,0
0,291,258,0.455137,0.538132,5.5606e-07
5,32562,3709028272,4.59135e-41,0,0
5,363,207,4.59135e-41,0,0
5,363,207,0.568566,0.432954,-0.0254361
6,32562,3709028272,4.59135e-41,0,0
6,386,192,4.59135e-41,0,0
6,386,192,0.604517,0.400811,-0.0475762
9,32562,3709028272,4.59135e-41,0,0
9,343,194,4.59135e-41,0,0
9,343,194,0.537101,0.404323,-0.0256723
10,32562,3709028272,4.59135e-41,0,0
10,355,171,4.59135e-41,0,0
10,355,171,0.555814,0.358256,-0.0442164
0,32562,3709028272,4.59135e-41,0,0
0,281,250,4.59135e-41,0,0
0,281,250,0.440311,0.522566,4.97332e-07
5,32562,3709028272,4.59135e-41,0,0
5,358,213,4.59135e-41,0,0
5,358,213,0.559756,0.445368,-0.0256166
6,32562,3709028272,4.59135e-41,0,0
6,385,203,4.59135e-41,0,0
6,385,203,0.602183,0.42486,-0.048487
9,32562,3709028272,4.59135e-41,0,0
9,343,195,4.59135e-41,0,0
9,343,195,0.53599,0.4078,-0.0277759
10,32562,3709028272,4.59135e-41,0,0
10,360,173,4.59135e-41,0,0
10,360,173,0.563689,0.360791,-0.0463952
0,32562,3709028272,4.59135e-41,0,0
0,272,243,4.59135e-41,0,0
0,272,243,0.42652,0.507256,5.59412e-07
5,32562,3709028272,4.59135e-41,0,0
5,354,213,4.59135e-41,0,0
5,354,213,0.553419,0.445509,-0.0282956
6,32562,3709028272,4.59135e-41,0,0
6,381,206,4.59135e-41,0,0
6,381,206,0.595693,0.429385,-0.0517419
9,32562,3709028272,4.59135e-41,0,0
9,339,195,4.59135e-41,0,0
9,339,195,0.531216,0.406472,-0.0314717
10,32562,3709028272,4.59135e-41,0,0
10,362,174,4.59135e-41,0,0
10,362,174,0.56598,0.364078,-0.0488293
0,32562,3709028272,4.59135e-41,0,0
0,264,232,4.59135e-41,0,0
0,264,232,0.41342,0.483602,6.5355e-07
5,32562,3709028272,4.59135e-41,0,0
5,349,208,4.59135e-41,0,0
5,349,208,0.546032,0.435282,-0.0354443
6,32562,3709028272,4.59135e-41,0,0
6,379,208,4.59135e-41,0,0
6,379,208,0.593704,0.433584,-0.0605502
9,32562,3709028272,4.59135e-41,0,0
9,335,188,4.59135e-41,0,0
9,335,188,0.524601,0.392878,-0.0388688
10,32562,3709028272,4.59135e-41,0,0
10,363,172,4.59135e-41,0,0
10,363,172,0.568701,0.359235,-0.0569986
0,32562,3709028272,4.59135e-41,0,0
0,259,221,4.59135e-41,0,0
0,259,221,0.405937,0.46129,5.69357e-07
5,32562,3709028272,4.59135e-41,0,0
5,347,216,4.59135e-41,0,0
5,347,216,0.543458,0.450261,-0.0301968
6,32562,3709028272,4.59135e-41,0,0
6,372,218,4.59135e-41,0,0
6,372,218,0.582084,0.455051,-0.0532322
9,32562,3709028272,4.59135e-41,0,0
9,343,191,4.59135e-41,0,0
9,343,191,0.536028,0.399383,-0.0331751
10,32562,3709028272,4.59135e-41,0,0
10,372,177,4.59135e-41,0,0
10,372,177,0.582234,0.368762,-0.0503002
0,32562,3709028272,4.59135e-41,0,0
0,254,212,4.59135e-41,0,0
0,254,212,0.39788,0.442949,6.25314e-07
5,32562,3709028272,4.59135e-41,0,0
5,344,218,4.59135e-41,0,0
5,344,218,0.538331,0.454715,-0.0278354
6,32562,3709028272,4.59135e-41,0,0
6,375,222,4.59135e-41,0,0
6,375,222,0.58657,0.463376,-0.0471693
9,32562,3709028272,4.59135e-41,0,0
9,343,192,4.59135e-41,0,0
9,343,192,0.536765,0.40165,-0.0299309
10,32562,3709028272,4.59135e-41,0,0
10,376,183,4.59135e-41,0,0
10,376,183,0.588337,0.382167,-0.0440871
0,32562,3709028272,4.59135e-41,0,0
0,253,203,4.59135e-41,0,0
0,253,203,0.395745,0.423697,5.41534e-07
5,32562,3709028272,4.59135e-41,0,0
5,340,222,4.59135e-41,0,0
5,340,222,0.532374,0.463682,-0.0335889
6,32562,3709028272,4.59135e-41,0,0
6,367,231,4.59135e-41,0,0
6,367,231,0.574379,0.482719,-0.0558657
9,32562,3709028272,4.59135e-41,0,0
9,343,197,4.59135e-41,0,0
9,343,197,0.537033,0.411039,-0.0331331
10,32562,3709028272,4.59135e-41,0,0
10,378,189,4.59135e-41,0,0
10,378,189,0.591383,0.395181,-0.0503888
0,32562,3709028272,4.59135e-41,0,0
0,252,191,4.59135e-41,0,0
0,252,191,0.394243,0.399349,5.73146e-07
5,32562,3709028272,4.59135e-41,0,0
5,337,223,4.59135e-41,0,0
5,337,223,0.527512,0.465706,-0.0384782
6,32562,3709028272,4.59135e-41,0,0
6,365,233,4.59135e-41,0,0
6,365,233,0.571039,0.485666,-0.0617099
9,32562,3709028272,4.59135e-41,0,0
9,343,198,4.59135e-41,0,0
9,343,198,0.536096,0.412866,-0.037145
10,32562,3709028272,4.59135e-41,0,0
10,380,193,4.59135e-41,0,0
10,380,193,0.594755,0.403997,-0.0559034
0,32562,3709028272,4.59135e-41,0,0
0,249,185,4.59135e-41,0,0
0,249,185,0.389627,0.387037,5.43532e-07
5,32562,3709028272,4.59135e-41,0,0
5,334,222,4.59135e-41,0,0
5,334,222,0.522602,0.463736,-0.0402203
6,32562,3709028272,4.59135e-41,0,0
6,364,232,4.59135e-41,0,0
6,364,232,0.569077,0.485368,-0.0609536
9,32562,3709028272,4.59135e-41,0,0
9,341,198,4.59135e-41,0,0
9,341,198,0.533612,0.413461,-0.0364826
10,32562,3709028272,4.59135e-41,0,0
10,380,194,4.59135e-41,0,0
10,380,194,0.594425,0.404545,-0.0549047
0,32562,3709028272,4.59135e-41,0,0
0,248,180,4.59135e-41,0,0
0,248,180,0.388899,0.376529,5.35534e-07
5,32562,3709028272,4.59135e-41,0,0
5,332,222,4.59135e-41,0,0
5,332,222,0.519013,0.464199,-0.0388277
6,32562,3709028272,4.59135e-41,0,0
6,359,236,4.59135e-41,0,0
6,359,236,0.561709,0.492477,-0.0598037
9,32562,3709028272,4.59135e-41,0,0
9,341,199,4.59135e-41,0,0
9,341,199,0.533872,0.415033,-0.0336102
10,32562,3709028272,4.59135e-41,0,0
10,379,200,4.59135e-41,0,0
10,379,200,0.592829,0.418568,-0.0527705
0,32562,3709028272,4.59135e-41,0,0
0,242,180,4.59135e-41,0,0
0,242,180,0.378288,0.375589,1.70067e-07
5,32562,3709028272,4.59135e-41,0,0
5,327,235,4.59135e-41,0,0
5,327,235,0.511901,0.490673,-0.0305155
6,32562,3709028272,4.59135e-41,0,0
6,355,250,4.59135e-41,0,0
6,355,250,0.555976,0.520912,-0.0535198
9,32562,3709028272,4.59135e-41,0,0
9,334,211,4.59135e-41,0,0
9,334,211,0.5231,0.441622,-0.0239074
10,32562,3709028272,4.59135e-41,0,0
10,354,207,4.59135e-41,0,0
10,354,207,0.553386,0.431838,-0.0536946
0,32562,3709028272,4.59135e-41,0,0
0,244,188,4.59135e-41,0,0
0,244,188,0.381722,0.391704,5.93042e-07
5,32562,3709028272,4.59135e-41,0,0
5,322,245,4.59135e-41,0,0
5,322,245,0.503787,0.512269,-0.0226195
6,32562,3709028272,4.59135e-41,0,0
6,346,260,4.59135e-41,0,0
6,346,260,0.541998,0.541872,-0.0384576
9,32562,3709028272,4.59135e-41,0,0
9,336,223,4.59135e-41,0,0
9,336,223,0.525312,0.4666,-0.0209156
10,32562,3709028272,4.59135e-41,0,0
10,372,234,4.59135e-41,0,0
10,372,234,0.582356,0.48954,-0.0336262
0,32562,3709028272,4.59135e-41,0,0
0,242,187,4.59135e-41,0,0
0,242,187,0.378836,0.390973,5.42791e-07
5,32562,3709028272,4.59135e-41,0,0
5,322,246,4.59135e-41,0,0
5,322,246,0.503267,0.513728,-0.0231895
6,32562,3709028272,4.59135e-41,0,0
6,345,260,4.59135e-41,0,0
6,345,260,0.539112,0.542696,-0.0391292
9,32562,3709028272,4.59135e-41,0,0
9,336,225,4.59135e-41,0,0
9,336,225,0.526091,0.470069,-0.0215445
10,32562,3709028272,4.59135e-41,0,0
10,372,238,4.59135e-41,0,0
10,372,238,0.582448,0.495903,-0.0331531
0,32562,3709028272,4.59135e-41,0,0
0,239,187,4.59135e-41,0,0
0,239,187,0.374337,0.391513,5.01368e-07
5,32562,3709028272,4.59135e-41,0,0
5,319,243,4.59135e-41,0,0
5,319,243,0.498441,0.507868,-0.0265463
6,32562,3709028272,4.59135e-41,0,0
6,343,257,4.59135e-41,0,0
6,343,257,0.536662,0.537009,-0.0444935
9,32562,3709028272,4.59135e-41,0,0
9,333,221,4.59135e-41,0,0
9,333,221,0.521118,0.461737,-0.0245986
10,32562,3709028272,4.59135e-41,0,0
10,371,234,4.59135e-41,0,0
10,371,234,0.580053,0.487534,-0.0380231
0,32562,3709028272,4.59135e-41,0,0
0,236,183,4.59135e-41,0,0
0,236,183,0.369126,0.381298,5.22224e-07
5,32562,3709028272,4.59135e-41,0,0
5,318,242,4.59135e-41,0,0
